Company_Name,Foundation_Year,Closing_Year,Dynamic Duration,Industries,Status,Currect_Status,Notes,Years,Employee_Number, Revenue , Net_Income , Assets , long_Term_Debt , Total_Liabilities , Holders_Equity , Avg_Stock_Price , Avg_TTM_Net_EPS , Avg_PE_Ratio 
Nestle,1867,0,158,Food Industry,Active,Active,,2022,275000,"$94,780.00 ","$9,270.00 ","$135,182.00 ","$54,312.00 ","$92,390.00 ","$41,982.00 ", $-   , $-   , $-   
Nestle,1867,0,158,Food Industry,Active,Active,,2021,0,"$87,470.00 ","$16,905.00 ","$139,142.00 ","$46,574.00 ","$85,415.00 ","$53,140.00 ", $-   , $-   , $-   
General Electric,1892,0,133,Energy,Active,Active,,2025,0,"$38,702.00 ","$6,556.00 ","$123,140.00 ","$19,273.00 ","$103,575.00 ","$19,342.00 ", $-   , $-   , $-   
General Electric,1892,0,133,Energy,Active,Active,,2024,0,"$35,348.00 ","$9,482.00 ","$173,300.00 ","$20,525.00 ","$144,695.00 ","$27,403.00 ", $-   , $-   , $-   
General Electric,1892,0,133,Energy,Active,Active,,2023,125000,"$29,139.00 ",$336.00 ,"$188,851.00 ","$26,148.00 ","$153,939.00 ","$33,696.00 ", $-   , $-   , $-   
General Electric,1892,0,133,Energy,Active,Active,,2022,0,"$56,469.00 ","($6,337.00)","$198,874.00 ","$38,032.00 ","$157,262.00 ","$40,310.00 ", $-   , $-   , $-   
Toyota,1937,0,88,Automobile Manufacturing,Active,Active,,2025,0, $-   , $-   , $-   , $-   , $-   , $-   ,$181.48 , $-   ,$10.00 
Toyota,1937,0,88,Automobile Manufacturing,Active,Active,,2024,380793,"$311,158.00 ","$34,120.00 ","$621,789.00 ","$145,973.00 ","$378,637.00 ","$243,151.00 ",$214.92 ,$22.74 ,$9.56 
Toyota,1937,0,88,Automobile Manufacturing,Active,Active,,2023,375235,"$274,942.00 ","$18,140.00 ","$549,844.00 ","$126,352.00 ","$333,288.00 ","$216,555.00 ",$161.37 ,$18.35 ,$9.01 
Toyota,1937,0,88,Automobile Manufacturing,Active,Active,,2022,372817,"$279,278.00 ","$25,366.00 ","$602,430.00 ","$136,246.00 ","$360,752.00 ","$241,678.00 ",$141.30 ,$15.82 ,$8.93 
Toyota,1937,0,88,Automobile Manufacturing,Active,Active,,2021,366283,"$255,817.00 ","$21,105.00 ","$585,311.00 ","$126,407.00 ","$357,001.00 ","$228,310.00 ",$159.34 ,$18.98 ,$8.46 
Toyota,1937,0,88,Automobile Manufacturing,Active,Active,,2020,359542,"$275,356.00 ","$19,101.00 ","$484,660.00 ","$98,375.00 ","$293,873.00 ","$190,787.00 ",$118.82 ,$10.84 ,$11.22 
Toyota,1937,0,88,Automobile Manufacturing,Active,Active,,2019,370870,"$272,031.00 ","$16,946.00 ","$467,433.00 ","$94,959.00 ","$286,828.00 ","$180,604.00 ",$111.72 ,$12.91 ,$8.73 
Toyota,1937,0,88,Automobile Manufacturing,Active,Active,,2018,369124,"$264,416.00 ","$22,446.00 ","$452,774.00 ","$90,057.00 ","$277,903.00 ","$174,871.00 ",$104.49 ,$14.60 ,$7.23 
Toyota,1937,0,88,Automobile Manufacturing,Active,Active,,2017,364445,"$256,654.00 ","$17,029.00 ","$453,377.00 ","$92,178.00 ","$279,756.00 ","$173,621.00 ",$93.26 ,$12.11 ,$7.73 
Toyota,1937,0,88,Automobile Manufacturing,Active,Active,,2016,348877,"$235,746.00 ","$19,195.00 ","$393,649.00 ","$81,108.00 ","$243,517.00 ","$150,132.00 ",$86.22 ,$11.75 ,$7.37 
Toyota,1937,0,88,Automobile Manufacturing,Active,Active,,2015,344109,"$247,834.00 ","$19,777.00 ","$434,341.00 ","$91,131.00 ","$273,751.00 ","$160,591.00 ",$97.40 ,$12.07 ,$8.07 
Toyota,1937,0,88,Automobile Manufacturing,Active,Active,,2014,338875,"$256,919.00 ","$18,231.00 ","$414,375.00 ","$85,469.00 ","$262,185.00 ","$152,190.00 ",$87.81 ,$11.58 ,$7.58 
Toyota,1937,0,88,Automobile Manufacturing,Active,Active,,2013,333498,"$234,601.00 ","$10,230.00 ","$377,281.00 ","$78,020.00 ","$241,472.00 ","$135,809.00 ",$84.97 ,$9.16 ,$9.48 
Toyota,1937,0,88,Automobile Manufacturing,Active,Active,,2012,325905,"$226,106.00 ","$3,450.00 ","$372,928.00 ","$73,516.00 ","$238,283.00 ","$134,645.00 ",$59.55 ,$4.73 ,$14.70 
Toyota,1937,0,88,Automobile Manufacturing,Active,Active,,2011,317716,"$228,427.00 ","$4,909.00 ","$358,607.00 ","$77,561.00 ","$227,278.00 ","$131,329.00 ",$51.26 ,$1.95 ,$28.00 
Toyota,1937,0,88,Automobile Manufacturing,Active,Active,,2010,320590,"$203,687.00 ","$2,251.00 ","$326,196.00 ","$75,402.00 ","$208,715.00 ","$117,481.00 ",$50.82 ,$1.43 ,$21.13 
Toyota,1937,0,88,Automobile Manufacturing,Active,Active,,2009,320808,"$208,995.00 ","($4,448.00)","$295,857.00 ","$64,150.00 ","$193,432.00 ","$102,425.00 ",$56.59 ,($2.23), $-   
CVS Health,1963,0,62,Retail Stores,Active,Active,,2025,0, $-   , $-   , $-   , $-   , $-   , $-   ,$67.91 , $-   , $-   
CVS Health,1963,0,62,Retail Stores,Active,Active,,2024,300000,"$372,809.00 ","$4,614.00 ","$253,215.00 ","$60,527.00 ","$177,485.00 ","$75,730.00 ",$60.51 ,$4.73 ,$12.79 
CVS Health,1963,0,62,Retail Stores,Active,Active,,2023,300000,"$357,776.00 ","$8,344.00 ","$249,728.00 ","$58,638.00 ","$173,092.00 ","$76,636.00 ",$69.25 ,$4.60 ,$15.05 
CVS Health,1963,0,62,Retail Stores,Active,Active,,2022,300000,"$322,467.00 ","$4,311.00 ","$228,275.00 ","$50,476.00 ","$156,506.00 ","$71,769.00 ",$88.10 ,$4.41 ,$19.98 
CVS Health,1963,0,62,Retail Stores,Active,Active,,2021,300000,"$292,111.00 ","$8,001.00 ","$232,999.00 ","$51,971.00 ","$157,618.00 ","$75,381.00 ",$78.14 ,$5.69 ,$13.73 
CVS Health,1963,0,62,Retail Stores,Active,Active,,2020,300000,"$268,706.00 ","$7,179.00 ","$230,715.00 ","$59,207.00 ","$161,014.00 ","$69,701.00 ",$54.97 ,$5.83 ,$9.43 
CVS Health,1963,0,62,Retail Stores,Active,Active,,2019,290000,"$256,776.00 ","$6,634.00 ","$222,449.00 ","$64,699.00 ","$158,279.00 ","$64,170.00 ",$52.21 ,$2.90 ,$18.00 
CVS Health,1963,0,62,Retail Stores,Active,Active,,2018,295000,"$194,579.00 ",($594.00),"$196,456.00 ","$71,444.00 ","$137,913.00 ","$58,543.00 ",$55.66 ,$2.99 ,$18.62 
CVS Health,1963,0,62,Retail Stores,Active,Active,,2017,246000,"$184,786.00 ","$6,622.00 ","$95,131.00 ","$22,181.00 ","$57,436.00 ","$37,695.00 ",$62.53 ,$5.28 ,$11.84 
CVS Health,1963,0,62,Retail Stores,Active,Active,,2016,250000,"$177,546.00 ","$5,317.00 ","$94,462.00 ","$25,615.00 ","$57,628.00 ","$36,834.00 ",$71.78 ,$4.64 ,$15.47 
CVS Health,1963,0,62,Retail Stores,Active,Active,,2015,243000,"$153,290.00 ","$5,237.00 ","$92,437.00 ","$26,267.00 ","$55,234.00 ","$37,203.00 ",$77.39 ,$4.32 ,$17.91 
CVS Health,1963,0,62,Retail Stores,Active,Active,,2014,217800,"$139,367.00 ","$4,644.00 ","$74,187.00 ","$11,630.00 ","$36,224.00 ","$37,963.00 ",$61.91 ,$3.96 ,$15.63 
CVS Health,1963,0,62,Retail Stores,Active,Active,,2013,208000,"$126,761.00 ","$4,592.00 ","$71,526.00 ","$12,841.00 ","$33,588.00 ","$37,938.00 ",$44.97 ,$3.48 ,$12.92 
CVS Health,1963,0,62,Retail Stores,Active,Active,,2012,203000,"$123,120.00 ","$3,864.00 ","$6,622.00 ","$9,133.00 ","$28,568.00 ","$37,653.00 ",$34.67 ,$2.86 ,$12.12 
CVS Health,1963,0,62,Retail Stores,Active,Active,,2011,202000,"$107,080.00 ","$3,462.00 ","$64,543.00 ","$9,208.00 ","$26,492.00 ","$38,051.00 ",$26.54 ,$2.50 ,$10.62 
CVS Health,1963,0,62,Retail Stores,Active,Active,,2010,201000,"$95,778.00 ","$3,427.00 ","$62,169.00 ","$8,652.00 ","$24,469.00 ","$37,700.00 ",$23.66 ,$2.54 ,$9.31 
CVS Health,1963,0,62,Retail Stores,Active,Active,,2009,211000,"$98,215.00 ","$3,696.00 ","$61,641.00 ","$8,756.00 ","$25,873.00 ","$35,768.00 ",$22.92 ,$2.55 ,$8.99 
LG Display,1987,0,38,Electronics,Active,Active,,2025,0, $-   , $-   , $-   , $-   , $-   , $-   ,$3.25 , $-   , $-   
LG Display,1987,0,38,Electronics,Active,Active,,2024,0, $-   , $-   , $-   , $-   , $-   , $-   ,$4.09 ,($2.15),($1.90)
LG Display,1987,0,38,Electronics,Active,Active,,2023,66418,"$17,065.00 ","($2,187.00)","$28,607.00 ","$9,152.00 ","$21,591.00 ","$7,016.00 ",$5.54 ,($4.36),($1.27)
LG Display,1987,0,38,Electronics,Active,Active,,2022,69656,"$18,306.00 ","($2,150.00)","$24,980.00 ","$6,736.00 ","$17,057.00 ","$7,923.00 ",$5.72 ,($0.67),($8.54)
LG Display,1987,0,38,Electronics,Active,Active,,2021,70707,"$26,890.00 ","$1,068.00 ","$34,339.00 ","$7,832.00 ","$21,053.00 ","$13,286.00 ",$9.50 ,$1.44 ,$6.60 
LG Display,1987,0,38,Electronics,Active,Active,,2020,63360,"$19,384.00 ",($71.00),"$28,057.00 ","$8,900.00 ","$17,868.00 ","$10,190.00 ",$5.91 ,($2.49),($2.37)
LG Display,1987,0,38,Electronics,Active,Active,,2019,60429,"$18,780.00 ","($2,264.00)","$28,460.00 ","$9,290.00 ","$18,469.00 ","$9,991.00 ",$7.14 ,($1.32),($5.41)
LG Display,1987,0,38,Electronics,Active,Active,,2018,58947,"$22,146.00 ",($189.00),"$30,190.00 ","$6,398.00 ","$16,643.00 ","$13,546.00 ",$9.06 ,$0.22 ,$41.18 
LG Display,1987,0,38,Electronics,Active,Active,,2017,53891,"$24,588.00 ","$1,595.00 ","$25,800.00 ","$3,672.00 ","$12,545.00 ","$13,255.00 ",$13.68 ,$2.62 ,$5.22 
LG Display,1987,0,38,Electronics,Active,Active,,2016,49094,"$23,854.00 ",$816.00 ,"$22,396.00 ","$3,700.00 ","$10,280.00 ","$12,116.00 ",$11.50 ,$0.58 ,$19.83 
LG Display,1987,0,38,Electronics,Active,Active,,2015,49205,"$25,546.00 ",$870.00 ,"$20,319.00 ","$2,527.00 ","$8,885.00 ","$11,434.00 ",$10.80 ,$1.73 ,$6.24 
LG Display,1987,0,38,Electronics,Active,Active,,2014,49421,"$26,456.00 ",$917.00 ,"$22,967.00 ","$3,279.00 ","$11,184.00 ","$11,783.00 ",$13.79 ,$0.78 ,$17.68 
LG Display,1987,0,38,Electronics,Active,Active,,2013,51205,"$24,870.00 ",$385.00 ,"$19,978.00 ","$2,755.00 ","$10,044.00 ","$9,934.00 ",$11.73 ,$0.64 ,$18.33 
LG Display,1987,0,38,Electronics,Active,Active,,2012,55621,"$26,192.00 ",$210.00 ,"$21,765.00 ","$3,062.00 ","$12,652.00 ","$9,114.00 ",$11.21 ,($0.51),($21.98)
LG Display,1987,0,38,Electronics,Active,Active,,2011,56029,"$22,105.00 ",($717.00),"$22,898.00 ","$2,133.00 ","$13,679.00 ","$9,219.00 ",$11.25 ,($0.51),($22.06)
LG Display,1987,0,38,Electronics,Active,Active,,2010,46705,"$22,960.00 ","$1,043.00 ","$21,472.00 ",$851.00 ,"$11,517.00 ","$9,955.00 ",$15.90 ,$2.18 ,$7.29 
LG Display,1987,0,38,Electronics,Active,Active,,2009,1717,"$16,491.00 ",$867.00 ,"$15,631.00 ","$1,661.00 ","$7,535.00 ","$8,096.00 ",$15.58 ,$1.25 ,$12.46 
Lions Gate Entertainment,1997,0,28,Film Production,Active,Active,,2025,0, $-   , $-   , $-   , $-   , $-   , $-   ,$9.52 , $-   , $-   
Lions Gate Entertainment,1997,0,28,Film Production,Active,Active,,2024,1500,"$4,017.00 ","($1,115.00)","$7,093.00 ","$2,165.00 ","$7,403.00 ",($311.00),$8.93 ,($3.08),($2.90)
Lions Gate Entertainment,1997,0,28,Film Production,Active,Active,,2023,1448,"$3,855.00 ","($2,010.00)","$7,426.00 ","$2,995.00 ","$6,640.00 ",$786.00 ,$9.82 ,($6.72),($1.46)
Lions Gate Entertainment,1997,0,28,Film Production,Active,Active,,2022,1466,"$3,604.00 ",($188.00),"$8,991.00 ","$2,852.00 ","$6,308.00 ","$2,683.00 ",$9.68 ,($5.00),($1.94)
Lions Gate Entertainment,1997,0,28,Film Production,Active,Active,,2021,1443,"$3,272.00 ",($19.00),"$8,306.00 ","$2,861.00 ","$5,512.00 ","$2,795.00 ",$16.62 ,($0.38),($43.74)
Lions Gate Entertainment,1997,0,28,Film Production,Active,Active,,2020,1415,"$3,890.00 ",($188.00),"$7,951.00 ","$2,761.00 ","$5,291.00 ","$2,660.00 ",$8.59 ,($0.46),($18.67)
Lions Gate Entertainment,1997,0,28,Film Production,Active,Active,,2019,1686,"$3,681.00 ",($284.00),"$8,409.00 ","$2,994.00 ","$5,487.00 ","$2,922.00 ",$11.95 ,($1.28),($9.34)
Lions Gate Entertainment,1997,0,28,Film Production,Active,Active,,2018,1427,"$4,129.00 ",$474.00 ,"$8,968.00 ","$2,650.00 ","$5,811.00 ","$3,157.00 ",$22.71 ,$0.96 ,$23.66 
Lions Gate Entertainment,1997,0,28,Film Production,Active,Active,,2017,795,"$3,202.00 ",$15.00 ,"$9,197.00 ","$3,163.00 ","$6,683.00 ","$2,514.00 ",$33.26 ,$1.49 ,$22.32 
Lions Gate Entertainment,1997,0,28,Film Production,Active,Active,,2016,719,"$2,347.00 ",$50.00 ,"$3,834.00 ",$877.00 ,"$2,984.00 ",$850.00 ,$92.25 ,$1.21 ,$76.24 
Lions Gate Entertainment,1997,0,28,Film Production,Active,Active,,2015,665,"$2,400.00 ",$182.00 ,"$3,292.00 ","$1,371.00 ","$2,450.00 ",$842.00 ,$65.84 ,$2.15 ,$30.62 
Lions Gate Entertainment,1997,0,28,Film Production,Active,Active,,2014,636,"$2,630.00 ",$152.00 ,"$2,852.00 ","$1,079.00 ","$2,267.00 ",$585.00 ,$50.44 ,$1.64 ,$30.76 
Lions Gate Entertainment,1997,0,28,Film Production,Active,Active,,2013,607,"$2,708.00 ",$232.00 ,"$2,761.00 ",$656.00 ,"$2,404.00 ",$357.00 ,$45.56 ,$1.48 ,$30.78 
Lions Gate Entertainment,1997,0,28,Film Production,Active,Active,,2012,486,"$1,588.00 ",($39.00),"$2,788.00 ","$1,147.00 ","$2,698.00 ",$90.00 ,$45.27 ,$1.28 ,$35.37 
Lions Gate Entertainment,1997,0,28,Film Production,Active,Active,,2011,497,"$1,583.00 ",($30.00),"$1,569.00 ",$437.00 ,"$1,430.00 ",$139.00 ,$39.25 ,$1.97 ,$19.92 
Lions Gate Entertainment,1997,0,28,Film Production,Active,Active,,2010,509,"$1,490.00 ",($30.00),"$1,527.00 ",$544.00 ,"$1,473.00 ",$54.00 ,$32.58 ,$1.22 ,$26.70 
Lions Gate Entertainment,1997,0,28,Film Production,Active,Active,,2009,2100000,"$1,466.00 ",($178.00),"$1,667.00 ",$586.00 ,"$1,626.00 ",$42.00 ,$28.72 ,$0.81 ,$35.46 
Walmart,1962,0,63,Department Stores,Active,Active,,2025,2100000,"$680,985.00 ","$19,436.00 ","$260,823.00 ","$39,324.00 ","$163,402.00 ","$97,421.00 ",$22.56 ,$1.39 ,$16.23 
Walmart,1962,0,63,Department Stores,Active,Active,,2024,2100000,"$648,125.00 ","$15,511.00 ","$252,399.00 ","$41,841.00 ","$162,050.00 ","$90,349.00 ",$19.59 ,$1.53 ,$12.80 
Walmart,1962,0,63,Department Stores,Active,Active,,2023,2300000,"$611,289.00 ","$11,680.00 ","$243,197.00 ","$39,492.00 ","$159,443.00 ","$83,754.00 ",$20.11 ,$1.62 ,$12.41 
Walmart,1962,0,63,Department Stores,Active,Active,,2022,2300000,"$572,754.00 ","$13,673.00 ","$244,860.00 ","$39,107.00 ","$152,969.00 ","$91,891.00 ",$20.45 ,$1.62 ,$12.62 
Walmart,1962,0,63,Department Stores,Active,Active,,2021,2200000,"$559,151.00 ","$13,510.00 ","$252,496.00 ","$45,041.00 ","$164,965.00 ","$87,531.00 ",$19.84 ,$1.70 ,$11.67 
Walmart,1962,0,63,Department Stores,Active,Active,,2020,2200000,"$523,964.00 ","$14,881.00 ","$236,495.00 ","$48,021.00 ","$154,943.00 ","$81,552.00 ",$17.28 ,$1.56 ,$11.08 
Walmart,1962,0,63,Department Stores,Active,Active,,2019,2300000,"$514,405.00 ","$6,670.00 ","$219,295.00 ","$50,203.00 ","$139,661.00 ","$79,634.00 ",$13.75 ,$1.54 ,$8.93 
Walmart,1962,0,63,Department Stores,Active,Active,,2018,2300000,"$500,343.00 ","$9,862.00 ","$204,522.00 ","$36,825.00 ","$123,700.00 ","$80,822.00 ",$12.93 ,$1.29 ,$10.02 
Walmart,1962,0,63,Department Stores,Active,Active,,2017,2300000,"$485,873.00 ","$13,643.00 ","$198,825.00 ","$42,018.00 ","$118,290.00 ","$80,535.00 ",$11.93 ,$1.15 ,$10.37 
Walmart,1962,0,63,Department Stores,Active,Active,,2016,2200000,"$482,130.00 ","$14,694.00 ","$199,581.00 ","$44,030.00 ","$115,970.00 ","$83,611.00 ", $-   , $-   , $-   
Walmart,1962,0,63,Department Stores,Active,Active,,2015,2200000,"$485,651.00 ","$16,363.00 ","$203,490.00 ","$43,495.00 ","$117,553.00 ","$85,937.00 ", $-   , $-   , $-   
Walmart,1962,0,63,Department Stores,Active,Active,,2014,2200000,"$476,294.00 ","$16,022.00 ","$204,751.00 ","$44,559.00 ","$123,412.00 ","$81,339.00 ", $-   , $-   , $-   
Walmart,1962,0,63,Department Stores,Active,Active,,2013,2200000,"$468,651.00 ","$16,999.00 ","$203,105.00 ","$41,417.00 ","$121,367.00 ","$81,738.00 ", $-   , $-   , $-   
Walmart,1962,0,63,Department Stores,Active,Active,,2012,2100000,"$446,509.00 ","$15,699.00 ","$193,406.00 ","$47,079.00 ","$117,645.00 ","$75,761.00 ", $-   , $-   , $-   
Walmart,1962,0,63,Department Stores,Active,Active,,2011,2100000,"$421,849.00 ","$16,389.00 ","$180,782.00 ","$43,842.00 ","$109,535.00 ","$71,247.00 ", $-   , $-   , $-   
Walmart,1962,0,63,Department Stores,Active,Active,,2010,2100000,"$408,085.00 ","$14,370.00 ","$170,407.00 ","$36,401.00 ","$97,759.00 ","$72,648.00 ", $-   , $-   , $-   
Walmart,1962,0,63,Department Stores,Active,Active,,2009,211826,"$404,254.00 ","$13,381.00 ","$163,429.00 ","$34,549.00 ","$96,350.00 ","$67,079.00 ", $-   , $-   , $-   
Fujifilm,1934,0,91,Photography,Active,Active,,2024,73164,"$2,960,916.00 ","$243,509.00 ","$4,783,460.00 ","$691,357.00 ","$1,610,145.00 ","$3,169,247.00 ", $-   , $-   , $-   
Fujifilm,1934,0,91,Photography,Active,Active,,2023,0,"$2,859,041.00 ","$219,422.00 ","$4,134,311.00 ","$536,900.00 ","$1,346,451.00 ","$2,763,145.00 ", $-   , $-   , $-   
Fujifilm,1934,0,91,Photography,Active,Active,,2022,0,"$2,525,773.00 ","$211,180.00 ","$3,955,280.00 ","$588,820.00 ","$1,430,340.00 ","$2,502,657.00 ", $-   , $-   , $-   
Fujifilm,1934,0,91,Photography,Active,Active,,2021,0,"$2,192,519.00 ","$181,205.00 ","$3,549,203.00 ","$609,576.00 ","$1,327,046.00 ","$2,204,566.00 ", $-   , $-   , $-   
Dollar Tree,1986,0,39,Party Supplies,Active,Active,,2025,0, $-   , $-   , $-   , $-   , $-   , $-   ,$64.59 , $-   , $-   
Dollar Tree,1986,0,39,Party Supplies,Active,Active,,2024,211826,"$30,604.00 ",($998.00),"$22,024.00 ","$3,426.00 ","$14,710.00 ","$7,313.00 ",$104.46 ,($4.72),($22.13)
Dollar Tree,1986,0,39,Party Supplies,Active,Active,,2023,207548,"$28,332.00 ","$1,615.00 ","$23,022.00 ","$3,422.00 ","$14,271.00 ","$8,752.00 ",$142.33 ,$6.04 ,$23.56 
Dollar Tree,1986,0,39,Party Supplies,Active,Active,,2022,210565,"$26,321.00 ","$1,328.00 ","$21,722.00 ","$3,417.00 ","$14,003.00 ","$7,719.00 ",$154.38 ,$6.62 ,$23.32 
Dollar Tree,1986,0,39,Party Supplies,Active,Active,,2021,199327,"$25,509.00 ","$1,342.00 ","$20,696.00 ","$3,226.00 ","$13,411.00 ","$7,285.00 ",$106.03 ,$6.04 ,$17.55 
Dollar Tree,1986,0,39,Party Supplies,Active,Active,,2020,193100,"$23,611.00 ",$827.00 ,"$19,575.00 ","$3,522.00 ","$13,320.00 ","$6,255.00 ",$87.60 ,$3.67 ,$23.87 
Dollar Tree,1986,0,39,Party Supplies,Active,Active,,2019,182100,"$22,823.00 ","($1,591.00)","$13,501.00 ","$4,265.00 ","$7,858.00 ","$5,643.00 ",$105.06 ,($6.54),($16.06)
Dollar Tree,1986,0,39,Party Supplies,Active,Active,,2018,176100,"$22,246.00 ","$1,714.00 ","$16,333.00 ","$4,762.00 ","$9,151.00 ","$7,182.00 ",$96.62 ,$7.20 ,$13.42 
Dollar Tree,1986,0,39,Party Supplies,Active,Active,,2017,176800,"$20,719.00 ",$896.00 ,"$15,702.00 ","$6,170.00 ","$10,312.00 ","$5,390.00 ",$80.82 ,$3.88 ,$20.83 
Dollar Tree,1986,0,39,Party Supplies,Active,Active,,2016,167800,"$15,498.00 ",$282.00 ,"$15,901.00 ","$7,238.00 ","$11,494.00 ","$4,407.00 ",$83.22 ,$2.36 ,$35.26 
Dollar Tree,1986,0,39,Party Supplies,Active,Active,,2015,90000,"$8,602.00 ",$599.00 ,"$3,493.00 ",$683.00 ,"$1,708.00 ","$1,785.00 ",$72.76 ,$2.05 ,$35.49 
Dollar Tree,1986,0,39,Party Supplies,Active,Active,,2014,87400,"$7,840.00 ",$597.00 ,"$2,772.00 ",$757.00 ,"$1,601.00 ","$1,171.00 ",$54.41 ,$2.84 ,$19.16 
Dollar Tree,1986,0,39,Party Supplies,Active,Active,,2013,81920,"$7,395.00 ",$619.00 ,"$2,752.00 ",$257.00 ,"$1,085.00 ","$1,667.00 ",$49.90 ,$2.77 ,$18.01 
Dollar Tree,1986,0,39,Party Supplies,Active,Active,,2012,72770,"$6,631.00 ",$488.00 ,"$2,329.00 ",$250.00 ,$984.00 ,"$1,345.00 ",$45.86 ,$2.22 ,$20.66 
Dollar Tree,1986,0,39,Party Supplies,Active,Active,,2011,63860,"$5,882.00 ",$397.00 ,"$2,381.00 ",$250.00 ,$922.00 ,"$1,459.00 ",$31.78 ,$1.75 ,$18.16 
Dollar Tree,1986,0,39,Party Supplies,Active,Active,,2010,54480,"$5,231.00 ",$321.00 ,"$2,290.00 ",$250.00 ,$861.00 ,"$1,429.00 ",$21.14 ,$1.28 ,$16.52 
Dollar Tree,1986,0,39,Party Supplies,Active,Active,,2009,45840,"$4,645.00 ",$230.00 ,"$2,036.00 ",$250.00 ,$783.00 ,"$1,253.00 ",$15.04 ,$1.07 ,$14.06 
Netflix,1997,0,28,Movie Rental,Active,Active,,2025,0, $-   , $-   , $-   , $-   , $-   , $-   ,$959.49 , $-   , $-   
Netflix,1997,0,28,Movie Rental,Active,Active,,2024,14000,"$39,001.00 ","$8,712.00 ","$53,630.00 ","$13,798.00 ","$28,887.00 ","$24,744.00 ",$720.70 ,$16.98 ,$42.44 
Netflix,1997,0,28,Movie Rental,Active,Active,,2023,13000,"$33,723.00 ","$5,408.00 ","$48,732.00 ","$14,143.00 ","$28,144.00 ","$20,588.00 ",$412.61 ,$10.18 ,$40.53 
Netflix,1997,0,28,Movie Rental,Active,Active,,2022,12800,"$31,616.00 ","$4,492.00 ","$48,595.00 ","$14,353.00 ","$27,817.00 ","$20,777.00 ",$269.94 ,$10.84 ,$24.90 
Netflix,1997,0,28,Movie Rental,Active,Active,,2021,11300,"$29,698.00 ","$5,116.00 ","$44,585.00 ","$14,693.00 ","$28,735.00 ","$15,849.00 ",$565.66 ,$10.06 ,$56.23 
Netflix,1997,0,28,Movie Rental,Active,Active,,2020,9400,"$24,996.00 ","$2,761.00 ","$39,280.00 ","$15,809.00 ","$28,215.00 ","$11,065.00 ",$467.82 ,$5.79 ,$80.80 
Netflix,1997,0,28,Movie Rental,Active,Active,,2019,8600,"$20,156.00 ","$1,867.00 ","$33,976.00 ","$14,759.00 ","$26,394.00 ","$7,582.00 ",$328.77 ,$3.15 ,$104.37 
Netflix,1997,0,28,Movie Rental,Active,Active,,2018,7300,"$15,794.00 ","$1,211.00 ","$25,974.00 ","$10,360.00 ","$20,736.00 ","$5,239.00 ",$353.64 ,$2.16 ,$163.72 
Netflix,1997,0,28,Movie Rental,Active,Active,,2017,5500,"$11,693.00 ",$559.00 ,"$19,013.00 ","$6,499.00 ","$15,431.00 ","$3,582.00 ",$167.63 ,$0.96 ,$174.61 
Netflix,1997,0,28,Movie Rental,Active,Active,,2016,4700,"$8,831.00 ",$187.00 ,"$13,587.00 ","$3,364.00 ","$10,907.00 ","$2,680.00 ",$104.02 ,$0.35 ,$297.20 
Netflix,1997,0,28,Movie Rental,Active,Active,,2015,3700,"$6,780.00 ",$123.00 ,"$10,203.00 ","$2,371.00 ","$7,979.00 ","$2,223.00 ",$92.75 ,$0.41 ,$226.22 
Netflix,1997,0,28,Movie Rental,Active,Active,,2014,2189,"$5,505.00 ",$267.00 ,"$7,043.00 ",$886.00 ,"$5,185.00 ","$1,858.00 ",$56.62 ,$0.50 ,$113.24 
Netflix,1997,0,28,Movie Rental,Active,Active,,2013,2022,"$4,375.00 ",$112.00 ,"$5,413.00 ",$500.00 ,"$4,079.00 ","$1,334.00 ",$38.49 ,$0.15 ,$256.60 
Netflix,1997,0,28,Movie Rental,Active,Active,,2012,2045,"$3,609.00 ",$17.00 ,"$3,968.00 ",$400.00 ,"$3,223.00 ",$745.00 ,$11.80 ,$0.22 ,$53.64 
Netflix,1997,0,28,Movie Rental,Active,Active,,2011,2348,"$3,205.00 ",$226.00 ,"$3,069.00 ",$400.00 ,"$2,426.00 ",$643.00 ,$24.40 ,$0.58 ,$42.07 
Netflix,1997,0,28,Movie Rental,Active,Active,,2010,2180,"$2,163.00 ",$161.00 ,$982.00 ,$200.00 ,$692.00 ,$290.00 ,$18.58 ,$0.37 ,$50.22 
Netflix,1997,0,28,Movie Rental,Active,Active,,2009,1883,"$1,670.00 ",$116.00 ,$680.00 ,$237.00 ,$481.00 ,$199.00 ,$7.87 ,$0.28 ,$28.11 
Apple,1976,0,49,Mobile Phones,Active,Active,,2025,0, $-   , $-   , $-   , $-   , $-   , $-   ,$215.24 , $-   , $-   
Apple,1976,0,49,Mobile Phones,Active,Active,,2024,164000,"$391,035.00 ","$93,736.00 ","$364,980.00 ","$85,750.00 ","$308,030.00 ","$56,950.00 ",$216.04 ,$6.34 ,$34.08 
Apple,1976,0,49,Mobile Phones,Active,Active,,2023,161000,"$383,285.00 ","$96,995.00 ","$352,583.00 ","$95,281.00 ","$290,437.00 ","$62,146.00 ",$179.43 ,$6.10 ,$29.41 
Apple,1976,0,49,Mobile Phones,Active,Active,,2022,164000,"$394,328.00 ","$99,803.00 ","$352,755.00 ","$98,959.00 ","$302,083.00 ","$50,672.00 ",$143.01 ,$6.06 ,$23.60 
